cust_id,recency,frequency,monetary,avg_order_value,spend_per_day,loyalty_score
800.0,15,277,444290.93,1603.9383754512635,27768.183125,123068587.61
805.0,280,2,319.6,159.8,1.1373665480427047,639.2
807.0,8,58,7699.476000000001,132.74958620689657,855.4973333333334,446569.608
809.0,224,3,285.0,95.0,1.2666666666666666,855.0
815.0,26,37,145412.8,3930.0756756756755,5385.659259259259,5380273.6
820.0,190,13,27645.3,2126.5615384615385,144.73979057591623,359388.89999999997
829.0,112,10,24500.0,2450.0,216.81415929203538,245000.0
836.0,192,3,4892.6,1630.8666666666668,25.350259067357516,14677.800000000001
841.0,274,5,3024.2999999999997,604.8599999999999,10.997454545454545,15121.499999999998
851.0,291,1,246.8,246.8,0.8452054794520548,246.8
853.0,116,31,9019.3,290.9451612903226,77.08803418803419,279598.3
854.0,98,3,1150.0,383.3333333333333,11.616161616161616,3450.0
857.0,280,2,95.8,47.9,0.34092526690391456,191.6
867.0,242,9,1535.3,170.58888888888887,6.318106995884773,13817.699999999999
881.0,206,1,309.8,309.8,1.4966183574879228,309.8
883.0,44,1,400.0,400.0,8.88888888888889,400.0
895.0,310,1,102.0,102.0,0.3279742765273312,102.0
899.0,101,1,139.8,139.8,1.3705882352941177,139.8
901.0,1,35,29235.81,835.3088571428572,14617.905,1023253.3500000001
914.0,281,5,30055.8,6011.16,106.58085106382978,150279.0
926.0,284,12,34255.2,2854.6,120.1936842105263,411062.39999999997
947.0,249,3,379.8,126.60000000000001,1.5192,1139.4
967.0,60,33,12575.5,381.07575757575756,206.15573770491804,414991.5
985.0,84,4,423.8,105.95,4.985882352941177,1695.2
986.0,281,4,676.1999999999999,169.04999999999998,2.3978723404255318,2704.7999999999997
987.0,280,3,4941.2,1647.0666666666666,17.584341637010674,14823.599999999999
988.0,213,8,805.4,100.675,3.763551401869159,6443.2
993.0,176,5,27.8,5.5600000000000005,0.15706214689265538,139.0
1006.0,75,32,10934.3,341.696875,143.8723684210526,349897.6
1012.0,167,1,600.0,600.0,3.5714285714285716,600.0
1016.0,280,3,784.5,261.5,2.7918149466192173,2353.5
1025.0,165,4,2921.8,730.45,17.60120481927711,11687.2
1027.0,154,6,6786.1,1131.0166666666667,43.781290322580645,40716.600000000006
1040.0,68,49,4090.8,83.4857142857143,59.286956521739135,200449.2
1045.0,158,1,419.70000000000005,419.70000000000005,2.639622641509434,419.70000000000005
1054.0,190,5,1046.6,209.32,5.47958115183246,5233.0
1060.0,242,6,56064.1,9344.016666666666,230.71646090534978,336384.6
1061.0,292,13,54682.9,4206.376923076923,186.6310580204778,710877.7000000001
1062.0,17,3,1092.5,364.1666666666667,60.69444444444444,3277.5
1065.0,141,6,2216.4,369.40000000000003,15.608450704225353,13298.400000000001
1073.0,92,11,523.6,47.6,5.630107526881721,5759.6
1075.0,136,40,22901.626,572.54065,167.16515328467153,916065.04
1080.0,154,2,600.0,300.0,3.870967741935484,1200.0
1086.0,95,3,2795.0,931.6666666666666,29.114583333333332,8385.0
1093.0,199,3,479.6,159.86666666666667,2.398,1438.8000000000002
1095.0,10,17,6215.0,365.5882352941176,565.0,105655.0
1097.0,153,1,250.0,250.0,1.6233766233766234,250.0
1099.0,71,4,15599.0,3899.75,216.65277777777777,62396.0
1110.0,337,2,316.0,158.0,0.9349112426035503,632.0
1125.0,47,6,1297.0,216.16666666666666,27.020833333333332,7782.0
1139.0,50,5,561.2,112.24000000000001,11.003921568627453,2806.0
1143.0,57,28,81925.2,2925.9,1412.503448275862,2293905.6
1166.0,317,1,4484.6,4484.6,14.102515723270441,4484.6
1172.0,31,3,208.0,69.33333333333333,6.5,624.0
1176.0,100,6,422.6,70.43333333333334,4.184158415841584,2535.6000000000004
1187.0,9,13,64962.0,4997.076923076923,6496.2,844506.0
1188.0,261,13,2489.8,191.52307692307693,9.503053435114504,32367.4
1195.0,1,19,7418.1,390.4263157894737,3709.05,140943.9
1199.0,43,22,5328.2,242.1909090909091,121.09545454545454,117220.4
1231.0,278,1,4791.6,4791.6,17.174193548387098,4791.6
1236.0,172,2,179.6,89.8,1.038150289017341,359.2
1239.0,50,57,7339.7,128.76666666666665,143.9156862745098,418362.89999999997
1251.0,322,1,139.8,139.8,0.43281733746130036,139.8
1261.0,52,4,793.4000000000001,198.35000000000002,14.969811320754719,3173.6000000000004
1263.0,308,3,209.4,69.8,0.6776699029126214,628.2
1267.0,5,37,23144.15,625.5175675675677,3857.3583333333336,856333.55
1271.0,315,1,399.8,399.8,1.2651898734177216,399.8
1279.0,89,11,1034.0,94.0,11.488888888888889,11374.0
1284.0,91,3,1925.2,641.7333333333333,20.92608695652174,5775.6
1290.0,278,3,2594.0,864.6666666666666,9.297491039426523,7782.0
1294.0,278,12,1476.45,123.03750000000001,5.291935483870968,17717.4
1302.0,321,5,707.0,141.4,2.1956521739130435,3535.0
1319.0,89,9,2076.1,230.67777777777778,23.067777777777778,18684.899999999998
1320.0,314,1,209.8,209.8,0.6660317460317461,209.8
1323.0,236,26,60361.2,2321.584615384615,254.68860759493668,1569391.2
1339.0,291,3,334.4,111.46666666666665,1.1452054794520548,1003.1999999999999
1343.0,329,3,4139.5,1379.8333333333333,12.543939393939393,12418.5
1347.0,88,2,459.6,229.8,5.164044943820225,919.2
1348.0,146,1,220.0,220.0,1.4965986394557824,220.0
1352.0,165,12,1373.3,114.44166666666666,8.27289156626506,16479.6
1356.0,290,8,2109.8,263.725,7.250171821305843,16878.4
1364.0,329,6,1297.0,216.16666666666666,3.93030303030303,7782.0
1373.0,15,1,3999.8,3999.8,249.9875,3999.8
1382.0,49,8,3557.8,444.725,71.156,28462.4
